Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Heat input / kJ mm^{-1},Interpass temperature / °C,Type of weld,Post weld heat treatment temperature / °C,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature / °C,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Weld ID,Nitrogen residual concentration,Hardness scale,Electrode Positive,Electrode Negative,Group
0.079,0.57,1.32,0.004,0.008,,,,0.0005,,,,422.0,38.0,48.0,610.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,443.0,550.0,29.4,76.0,,,,,Evans-Al/CMn-1990-610ht,,,1,0,Evans
0.079,0.57,1.32,0.004,0.008,,,,0.0005,,,,422.0,38.0,48.0,610.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-88.0,28.0,,,Evans-Al/CMn-1990-610htch1,,,1,0,Evans
0.079,0.57,1.32,0.004,0.008,,,,0.0005,,,,422.0,38.0,48.0,610.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,,,,,-52.0,100.0,,,Evans-Al/CMn-1990-610htch2,,,1,0,Evans
0.073,0.35,0.64,0.005,0.004,,,,0.0003,,,,428.0,38.0,77.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,402.0,494.0,33.3,77.5,,,,,Evans-V/Mn-1991-A3aw,,,1,0,Evans
0.073,0.35,0.64,0.005,0.004,,,,0.0003,,,,428.0,38.0,77.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-45.0,100.0,,,Evans-V/Mn-1991-A3awch,,,1,0,Evans
0.073,0.35,0.64,0.005,0.004,,,,0.0003,,,,428.0,38.0,77.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,329.0,447.0,36.4,80.5,-54.0,100.0,,,Evans-V/Mn-1991-A3ht,,,1,0,Evans
0.071,0.36,0.63,0.007,0.006,,,,0.021,,,,435.0,43.0,78.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,436.0,513.0,29.2,77.0,,,,,Evans-V/Mn-1991-A210aw,,,1,0,Evans
0.071,0.36,0.63,0.007,0.006,,,,0.021,,,,435.0,43.0,78.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-43.0,100.0,,,Evans-V/Mn-1991-A210awch,,,1,0,Evans
0.071,0.36,0.63,0.007,0.006,,,,0.021,,,,435.0,43.0,78.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,398.0,481.0,30.8,76.0,-47.0,100.0,,,Evans-V/Mn-1991-A210ht,,,1,0,Evans
0.071,0.4,0.64,0.008,0.006,,,,0.0435,,,,411.0,36.0,88.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,478.0,546.0,28.2,78.0,,,,,Evans-V/Mn-1991-A435aw,,,1,0,Evans
0.071,0.4,0.64,0.008,0.006,,,,0.0435,,,,411.0,36.0,88.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-43.0,100.0,,,Evans-V/Mn-1991-A435awch,,,1,0,Evans
0.071,0.4,0.64,0.008,0.006,,,,0.0435,,,,411.0,36.0,88.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,446.0,526.0,,76.0,-30.0,100.0,,,Evans-V/Mn-1991-A435ht,,,1,0,Evans
0.074,0.36,0.63,0.008,0.005,,,,0.06,,,,432.0,31.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,488.0,548.0,25.6,77.5,,,,,Evans-V/Mn-1991-A600aw,,,1,0,Evans
0.074,0.36,0.63,0.008,0.005,,,,0.06,,,,432.0,31.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-42.0,100.0,,,Evans-V/Mn-1991-A600awch,,,1,0,Evans
0.074,0.36,0.63,0.008,0.005,,,,0.06,,,,432.0,31.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,458.0,547.0,25.6,76.0,-28.0,100.0,,,Evans-V/Mn-1991-A600ht,,,1,0,Evans
0.072,0.36,0.64,0.008,0.006,,,,0.0815,,,,436.0,34.0,84.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,490.0,563.0,25.2,77.0,,,,,Evans-V/Mn-1991-A815aw,,,1,0,Evans
0.072,0.36,0.64,0.008,0.006,,,,0.0815,,,,436.0,34.0,84.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-40.0,100.0,,,Evans-V/Mn-1991-A815awch,,,1,0,Evans
0.072,0.36,0.64,0.008,0.006,,,,0.0815,,,,436.0,34.0,84.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,483.0,576.0,25.2,76.0,-22.0,100.0,,,Evans-V/Mn-1991-A815ht,,,1,0,Evans
0.077,0.35,1.02,0.007,0.005,,,,0.0004,,,,399.0,41.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,443.0,522.0,31.1,77.0,,,,,Evans-V/Mn-1991-B4aw,,,1,0,Evans
0.077,0.35,1.02,0.007,0.005,,,,0.0004,,,,399.0,41.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-60.0,100.0,,,Evans-V/Mn-1991-B4awch,,,1,0,Evans
0.077,0.35,1.02,0.007,0.005,,,,0.0004,,,,399.0,41.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,332.0,461.0,33.3,80.3,-80.0,100.0,,,Evans-V/Mn-1991-B4ht,,,1,0,Evans
0.076,0.34,1.01,0.007,0.007,,,,0.0215,,,,426.0,37.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,456.0,534.0,25.0,79.6,,,,,Evans-V/Mn-1991-B215aw,,,1,0,Evans
0.076,0.34,1.01,0.007,0.007,,,,0.0215,,,,426.0,37.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-69.0,100.0,,,Evans-V/Mn-1991-B215awch,,,1,0,Evans
0.076,0.34,1.01,0.007,0.007,,,,0.0215,,,,426.0,37.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,434.0,515.0,29.8,78.9,-67.0,100.0,,,Evans-V/Mn-1991-B215ht,,,1,0,Evans
0.078,0.31,1.04,0.007,0.006,,,,0.044,,,,429.0,32.0,48.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,505.0,570.0,24.8,77.4,,,,,Evans-V/Mn-1991-B440aw,,,1,0,Evans
0.078,0.31,1.04,0.007,0.006,,,,0.044,,,,429.0,32.0,48.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-63.0,100.0,,,Evans-V/Mn-1991-B440awch,,,1,0,Evans
0.078,0.31,1.04,0.007,0.006,,,,0.044,,,,429.0,32.0,48.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,478.0,554.0,27.2,78.0,-51.0,100.0,,,Evans-V/Mn-1991-B440ht,,,1,0,Evans
0.076,0.33,1.04,0.007,0.006,,,,0.061,,,,429.0,31.0,70.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,509.0,576.0,25.6,77.4,,,,,Evans-V/Mn-1991-B610aw,,,1,0,Evans
0.076,0.33,1.04,0.007,0.006,,,,0.061,,,,429.0,31.0,70.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-59.0,100.0,,,Evans-V/Mn-1991-B610awch,,,1,0,Evans
0.076,0.33,1.04,0.007,0.006,,,,0.061,,,,429.0,31.0,70.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,493.0,569.0,27.0,77.0,-44.0,100.0,,,Evans-V/Mn-1991-B610ht,,,1,0,Evans
0.077,0.32,1.05,0.008,0.006,,,,0.085,,,,400.0,34.0,72.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,538.0,592.0,25.2,74.0,,,,,Evans-V/Mn-1991-B850aw,,,1,0,Evans
0.077,0.32,1.05,0.008,0.006,,,,0.085,,,,400.0,34.0,72.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-60.0,100.0,,,Evans-V/Mn-1991-B850awch,,,1,0,Evans
0.077,0.32,1.05,0.008,0.006,,,,0.085,,,,400.0,34.0,72.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,538.0,609.0,25.4,75.0,-40.0,100.0,,,Evans-V/Mn-1991-B850ht,,,1,0,Evans
0.077,0.31,1.33,0.007,0.005,,,,0.0004,,,,419.0,38.0,80.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,463.0,541.0,27.1,75.9,,,,,Evans-V/Mn-1991-C4aw,,,1,0,Evans
0.077,0.31,1.33,0.007,0.005,,,,0.0004,,,,419.0,38.0,80.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-68.0,100.0,,,Evans-V/Mn-1991-C4awch,,,1,0,Evans
0.077,0.31,1.33,0.007,0.005,,,,0.0004,,,,419.0,38.0,80.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,372.0,497.0,31.4,76.4,-81.0,100.0,,,Evans-V/Mn-1991-C4ht,,,1,0,Evans
0.072,0.33,1.22,0.008,0.006,,,,0.019,,,,447.0,29.0,85.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,486.0,545.0,29.6,78.2,,,,,Evans-V/Mn-1991-C190aw,,,1,0,Evans
0.072,0.33,1.22,0.008,0.006,,,,0.019,,,,447.0,29.0,85.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-66.0,100.0,,,Evans-V/Mn-1991-C190awch,,,1,0,Evans
0.072,0.33,1.22,0.008,0.006,,,,0.019,,,,447.0,29.0,85.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,455.0,533.0,28.4,77.9,-67.0,100.0,,,Evans-V/Mn-1991-C190ht,,,1,0,Evans
0.077,0.26,1.36,0.007,0.007,,,,0.0425,,,,410.0,29.0,79.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,536.0,590.0,24.4,78.1,,,,,Evans-V/Mn-1991-C425aw,,,1,0,Evans
0.077,0.26,1.36,0.007,0.007,,,,0.0425,,,,410.0,29.0,79.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-70.0,100.0,,,Evans-V/Mn-1991-C425awch,,,1,0,Evans
0.077,0.26,1.36,0.007,0.007,,,,0.0425,,,,410.0,29.0,79.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,526.0,594.0,26.0,76.0,-62.0,100.0,,,Evans-V/Mn-1991-C425ht,,,1,0,Evans
0.078,0.3,1.35,0.007,0.007,,,,0.0595,,,,405.0,30.0,76.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,521.0,589.0,22.6,76.0,,,,,Evans-V/Mn-1991-C595aw,,,1,0,Evans
0.078,0.3,1.35,0.007,0.007,,,,0.0595,,,,405.0,30.0,76.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-70.0,100.0,,,Evans-V/Mn-1991-C595awch,,,1,0,Evans
0.078,0.3,1.35,0.007,0.007,,,,0.0595,,,,405.0,30.0,76.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,527.0,600.0,26.0,75.0,-60.0,100.0,,,Evans-V/Mn-1991-C595ht,,,1,0,Evans
0.076,0.26,1.36,0.007,0.006,,,,0.1005,,,,407.0,29.0,83.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,599.0,638.0,20.8,74.0,,,,,Evans-V/Mn-1991-C1005aw,,,1,0,Evans
0.076,0.26,1.36,0.007,0.006,,,,0.1005,,,,407.0,29.0,83.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-55.0,100.0,,,Evans-V/Mn-1991-C1005awch,,,1,0,Evans
0.076,0.26,1.36,0.007,0.006,,,,0.1005,,,,407.0,29.0,83.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,574.0,642.0,22.6,73.0,-36.0,100.0,,,Evans-V/Mn-1991-C1005ht,,,1,0,Evans
0.076,0.29,1.74,0.008,0.006,,,,0.0004,,,,415.0,35.0,92.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,500.0,571.0,28.8,77.0,,,,,Evans-V/Mn-1991-D4aw,,,1,0,Evans
0.076,0.29,1.74,0.008,0.006,,,,0.0004,,,,415.0,35.0,92.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-62.0,100.0,,,Evans-V/Mn-1991-D4awch,,,1,0,Evans
0.076,0.29,1.74,0.008,0.006,,,,0.0004,,,,415.0,35.0,92.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,414.0,518.0,29.2,78.4,-71.0,100.0,,,Evans-V/Mn-1991-D4ht,,,1,0,Evans
0.077,0.26,1.73,0.007,0.008,,,,0.0235,,,,423.0,27.0,72.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,543.0,607.0,23.2,77.0,,,,,Evans-V/Mn-1991-D235aw,,,1,0,Evans
0.077,0.26,1.73,0.007,0.008,,,,0.0235,,,,423.0,27.0,72.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-62.0,100.0,,,Evans-V/Mn-1991-D235awch,,,1,0,Evans
0.077,0.26,1.73,0.007,0.008,,,,0.0235,,,,423.0,27.0,72.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,523.0,602.0,25.6,75.0,-59.0,100.0,,,Evans-V/Mn-1991-D235ht,,,1,0,Evans
0.077,0.26,1.72,0.007,0.008,,,,0.041,,,,423.0,25.0,74.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,578.0,617.0,21.8,75.0,,,,,Evans-V/Mn-1991-D410aw,,,1,0,Evans
0.077,0.26,1.72,0.007,0.008,,,,0.041,,,,423.0,25.0,74.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-67.0,100.0,,,Evans-V/Mn-1991-D410awch,,,1,0,Evans
0.077,0.26,1.72,0.007,0.008,,,,0.041,,,,423.0,25.0,74.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,538.0,626.0,21.8,74.0,-55.0,100.0,,,Evans-V/Mn-1991-D410ht,,,1,0,Evans
0.076,0.25,1.72,0.005,0.008,,,,0.0605,,,,405.0,25.0,86.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,589.0,650.0,21.6,75.0,,,,,Evans-V/Mn-1991-D605aw,,,1,0,Evans
0.076,0.25,1.72,0.005,0.008,,,,0.0605,,,,405.0,25.0,86.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-64.0,100.0,,,Evans-V/Mn-1991-D605awch,,,1,0,Evans
0.076,0.25,1.72,0.005,0.008,,,,0.0605,,,,405.0,25.0,86.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,521.0,597.0,24.4,74.0,-44.0,100.0,,,Evans-V/Mn-1991-D605ht,,,1,0,Evans
0.08,0.26,1.74,0.007,0.008,,,,0.083,,,,411.0,25.0,90.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,639.0,681.0,19.6,71.9,,,,,Evans-V/Mn-1991-D830aw,,,1,0,Evans
0.08,0.26,1.74,0.007,0.008,,,,0.083,,,,411.0,25.0,90.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-61.0,100.0,,,Evans-V/Mn-1991-D830awch,,,1,0,Evans
0.08,0.26,1.74,0.007,0.008,,,,0.083,,,,411.0,25.0,90.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,570.0,647.0,24.0,74.0,,,,,Evans-V/Mn-1991-D830ht,,,1,0,Evans
0.073,0.35,0.64,0.005,0.004,,,,0.0003,,,,428.0,38.0,77.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,402.0,494.0,33.3,77.5,,,,,Evans-Nb/Mn-1991-A5aw,,,1,0,Evans
0.073,0.35,0.64,0.005,0.004,,,,0.0003,,,,428.0,38.0,77.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-45.0,100.0,,,Evans-Nb/Mn-1991-A5awch,,,1,0,Evans
0.073,0.35,0.64,0.005,0.004,,,,0.0003,,,,428.0,38.0,77.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,329.0,447.0,36.4,80.5,-55.0,100.0,,,Evans-Nb/Mn-1991-A5ht,,,1,0,Evans
0.073,0.34,0.64,0.007,0.005,,,,0.0003,,,,431.0,41.0,80.0,5.0,5.0,120.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,450.0,532.0,28.0,76.0,,,,,Evans-Nb/Mn-1991-A120aw,,,1,0,Evans
0.073,0.34,0.64,0.007,0.005,,,,0.0003,,,,431.0,41.0,80.0,5.0,5.0,120.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-33.0,100.0,,,Evans-Nb/Mn-1991-A120awch,,,1,0,Evans
0.073,0.34,0.64,0.007,0.005,,,,0.0003,,,,431.0,41.0,80.0,5.0,5.0,120.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,415.0,497.0,24.6,78.7,-38.0,100.0,,,Evans-Nb/Mn-1991-A120ht,,,1,0,Evans
0.075,0.33,0.62,0.007,0.005,,,,0.0003,,,,429.0,42.0,85.0,5.0,5.0,220.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,474.0,553.0,26.8,80.7,,,,,Evans-Nb/Mn-1991-A220aw,,,1,0,Evans
0.075,0.33,0.62,0.007,0.005,,,,0.0003,,,,429.0,42.0,85.0,5.0,5.0,220.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-22.0,100.0,,,Evans-Nb/Mn-1991-A220awch,,,1,0,Evans
0.075,0.33,0.62,0.007,0.005,,,,0.0003,,,,429.0,42.0,85.0,5.0,5.0,220.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,451.0,539.0,24.4,78.0,-27.0,100.0,,,Evans-Nb/Mn-1991-A220ht,,,1,0,Evans
0.07,0.33,0.64,0.007,0.004,,,,0.0007,,,,413.0,42.0,85.0,5.0,5.0,450.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,522.0,580.0,25.0,76.0,,,,,Evans-Nb/Mn-1991-A450aw,,,1,0,Evans
0.07,0.33,0.64,0.007,0.004,,,,0.0007,,,,413.0,42.0,85.0,5.0,5.0,450.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-7.0,100.0,,,Evans-Nb/Mn-1991-A450awch,,,1,0,Evans
0.07,0.33,0.64,0.007,0.004,,,,0.0007,,,,413.0,42.0,85.0,5.0,5.0,450.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,484.0,576.0,23.0,74.9,-4.0,100.0,,,Evans-Nb/Mn-1991-A450ht,,,1,0,Evans
0.074,0.33,0.64,0.008,0.006,,,,0.0003,,,,460.0,39.0,110.0,5.0,5.0,880.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,549.0,614.0,24.0,70.8,,,,,Evans-Nb/Mn-1991-A880aw,,,1,0,Evans
0.074,0.33,0.64,0.008,0.006,,,,0.0003,,,,460.0,39.0,110.0,5.0,5.0,880.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,13.0,100.0,,,Evans-Nb/Mn-1991-A880awch,,,1,0,Evans
0.074,0.33,0.64,0.008,0.006,,,,0.0003,,,,460.0,39.0,110.0,5.0,5.0,880.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,544.0,621.0,22.6,71.9,18.0,100.0,,,Evans-Nb/Mn-1991-A880ht,,,1,0,Evans
0.077,0.35,1.02,0.007,0.005,,,,0.0004,,,,399.0,41.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,443.0,522.0,31.1,77.0,,,,,Evans-Nb/Mn-1991-B5aw,,,1,0,Evans
0.077,0.35,1.02,0.007,0.005,,,,0.0004,,,,399.0,41.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-60.0,100.0,,,Evans-Nb/Mn-1991-B5awch,,,1,0,Evans
0.077,0.35,1.02,0.007,0.005,,,,0.0004,,,,399.0,41.0,75.0,5.0,5.0,5.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,332.0,461.0,33.3,80.3,-80.0,100.0,,,Evans-Nb/Mn-1991-B5ht,,,1,0,Evans
0.078,0.35,1.02,0.007,0.005,,,,0.0004,,,,368.0,36.0,83.0,5.0,5.0,120.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,480.0,557.0,25.4,75.0,,,,,Evans-Nb/Mn-1991-B120aw,,,1,0,Evans
0.078,0.35,1.02,0.007,0.005,,,,0.0004,,,,368.0,36.0,83.0,5.0,5.0,120.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-42.0,100.0,,,Evans-Nb/Mn-1991-B120awch,,,1,0,Evans
0.078,0.35,1.02,0.007,0.005,,,,0.0004,,,,368.0,36.0,83.0,5.0,5.0,120.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,447.0,540.0,30.4,77.0,-55.0,100.0,,,Evans-Nb/Mn-1991-B120ht,,,1,0,Evans
0.074,0.34,1.0,0.007,0.006,,,,0.0005,,,,424.0,37.0,86.0,5.0,5.0,255.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,513.0,594.0,28.0,76.0,,,,,Evans-Nb/Mn-1991-B255aw,,,1,0,Evans
0.074,0.34,1.0,0.007,0.006,,,,0.0005,,,,424.0,37.0,86.0,5.0,5.0,255.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-38.0,100.0,,,Evans-Nb/Mn-1991-B255awch,,,1,0,Evans
0.074,0.34,1.0,0.007,0.006,,,,0.0005,,,,424.0,37.0,86.0,5.0,5.0,255.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,492.0,575.0,25.2,76.0,-41.0,100.0,,,Evans-Nb/Mn-1991-B255ht,,,1,0,Evans
0.074,0.33,0.99,0.008,0.006,,,,0.0004,,,,393.0,37.0,88.0,5.0,5.0,465.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,553.0,618.0,22.8,74.0,,,,,Evans-Nb/Mn-1991-B465aw,,,1,0,Evans
0.074,0.33,0.99,0.008,0.006,,,,0.0004,,,,393.0,37.0,88.0,5.0,5.0,465.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-11.0,100.0,,,Evans-Nb/Mn-1991-B465awch,,,1,0,Evans
0.074,0.33,0.99,0.008,0.006,,,,0.0004,,,,393.0,37.0,88.0,5.0,5.0,465.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,540.0,616.0,22.4,75.0,-20.0,100.0,,,Evans-Nb/Mn-1991-B465ht,,,1,0,Evans
0.075,0.34,1.02,0.007,0.006,,,,0.0005,,,,417.0,37.0,79.0,5.0,5.0,985.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,615.0,655.0,20.2,72.9,,,,,Evans-Nb/Mn-1991-B985aw,,,1,0,Evans
0.075,0.34,1.02,0.007,0.006,,,,0.0005,,,,417.0,37.0,79.0,5.0,5.0,985.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,14.0,100.0,,,Evans-Nb/Mn-1991-B985awch,,,1,0,Evans
0.075,0.34,1.02,0.007,0.006,,,,0.0005,,,,417.0,37.0,79.0,5.0,5.0,985.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,603.0,676.0,19.8,70.8,8.0,100.0,,,Evans-Nb/Mn-1991-B985ht,,,1,0,Evans
0.077,0.31,1.33,0.007,0.005,,,,0.0004,,,,419.0,38.0,80.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,463.0,541.0,27.1,75.9,,,,,Evans-Nb/Mn-1991-C6aw,,,1,0,Evans
0.077,0.31,1.33,0.007,0.005,,,,0.0004,,,,419.0,38.0,80.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-67.0,100.0,,,Evans-Nb/Mn-1991-C6awch,,,1,0,Evans
0.077,0.31,1.33,0.007,0.005,,,,0.0004,,,,419.0,38.0,80.0,5.0,5.0,6.0,,,,170.0,21.0,1.0,1.0,200,MMA,580.0,2.0,372.0,497.0,31.4,76.4,-81.0,100.0,,,Evans-Nb/Mn-1991-C6ht,,,1,0,Evans
0.079,0.33,1.37,0.007,0.006,,,,0.0004,,,,417.0,34.0,97.0,5.0,5.0,105.0,,,,170.0,21.0,1.0,1.0,200,MMA,250.0,14.0,505.0,586.0,25.8,77.9,,,,,Evans-Nb/Mn-1991-C105aw,,,1,0,Evans
0.079,0.33,1.37,0.007,0.006,,,,0.0004,,,,417.0,34.0,97.0,5.0,5.0,105.0,,,,170.0,21.0,1.0,1.0,200,MMA,0.0,0.0,,,,,-55.0,100.0,,,Evans-Nb/Mn-1991-C105awch,,,1,0,Evans
